mission_id,mission_date,mission_year,theatre_of_operations,country,air_force,unit_id,aircraft_series,callsign,mission_type,takeoff_base,takeoff_location,takeoff_latitude,takeoff_longitude,target_id,target_country,target_city,target_type,target_industry,target_priority,target_latitude,target_longitude,altitude_100ft,airborne_aircraft,attacking_aircraft,bombing_aircraft,aircraft_returned,aircraft_failed,aircraft_damaged,aircraft_lost,high_explosives,high_explosives_type,high_explosives_mass_lbs,high_explosives_weight_tons,incendiary_devices,incendiary_devices_type,incendiary_devices_weight_lbs,incendiary_devices_weight_tons,fragmentation_devices,fragmentation_devices_type,fragmentation_devices_weight_lbs,fragmentation_devices_weight_tons,total_weight_lbs,total_weight_tons,time_over_target,bomb_damage_assessment,source_id
146377,3/9/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,17714,GERMANY,HAMBORN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.47,6.78,,1,1,1,,,,,,,,1,,,,,,,,,,1,,,291638
146378,3/9/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,24133,FRANCE,LE MANS,RENAULT WORKS,MANUFACTURING INSTALLATIONS (NOT SPECIFICALLY IDENTIFIED BELOW FROM CLASS 11 THROUGH 59),,48,0.2,,15,15,15,,,,,,,,15,,,,,,,,,,15,,,291640
144799,3/10/1943,1943,PTO,USA,7 AF,319 BS,B24,,6,,,,,,BISMARK ARCHIPELAGO,BIMA,UNIDETIFIED TARGET,,1,-3.85,143.4166667,35,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,512
146379,3/10/1943,1943,CBI,USA,10 AF,492 BS,B24,,1,,,,,,BURMA,MINGALADON,AIRFIELD,,1,16.9,96.13333333,197,,4,,,,,,36,500 LB GP (GP-M43/M64),,9,,,,,,,,,,9,,,33151
146381,3/10/1943,1943,PTO,USA,5 AF,63 BS,B17,,6,,,,,,NEW GUINEA,WEWAK,DOCK AREA,,1,-3.583333333,143.6666667,60,,4,,,,,,12,1000 LB GP (GP-M44/M65),,6,,,,,,,,,,6,,,12945
146382,3/10/1943,1943,PTO,USA,5 AF,319 BS,B24,,6,,,,,,CELEBES ISLANDS,BOETOENG,MERCHANT SHIPS,,1,-5.333333333,122.4166667,48,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,4 LB INCENDIARY,,,,,,,,2,,,4071
146383,3/10/1943,1943,PTO,USA,5 AF,63 BS,B17,,1,,,,,,NEW GUINEA,WEWAK,DOCK AREA,,1,-3.583333333,143.6666667,,,,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,12946
146384,3/10/1943,1943,CBI,USA,10 AF,9 BS,B24,,1,,,,,,BURMA,PAZUNDUNG,BRIDGE,,1,16.849926,96.209541,149,,5,,,,,,,1000 LB GP (GP-M44/M65),,13,,,,,,,,,,13,,,36883
146385,3/10/1943,1943,CBI,USA,10 AF,490 BS,B25,,1,,,,,,BURMA,GOKTEIK,VIADUCT,,1,22.33333333,96.86666667,130,,4,,,,,,,1000 LB GP (GP-M44/M65),,6,,,,,,,,,,6,,,29416
146386,3/10/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,280,,,,,,,,,,,,,,,,,,,,,,,,291649
146387,3/10/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,280,1,1,1,,,,,,,,1,,,,,,,,,,1,,,291650
146388,3/10/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,29504,GERMANY,MULHEIM,TOWN,CITIES TOWNS AND URBAN AREAS,,47.8,7.63,280,,,,,,,,,,,,,,,,,,,,,,,,291651
146389,3/10/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,29504,GERMANY,MULHEIM,TOWN,CITIES TOWNS AND URBAN AREAS,,47.8,7.63,280,1,1,1,,,,,,,,1,,,,,,,,,,1,,,291652
146390,3/10/1943,1943,MTO,USA,12 AF,,B17,,,,,,,23112,TUNISIA,LA MARSA,AIRDROME,AIR FIELDS AND AIRDROMES,1,33.7,10.68,245,,,,,,,,,,,,,,,,,,,21,,21,,,93369
146391,3/10/1943,1943,MTO,USA,12 AF,,B17,,,,,,,23112,TUNISIA,LA MARSA,AIRDROME,AIR FIELDS AND AIRDROMES,1,33.7,10.68,245,,,,,,,,,,,,,,,,,,,21,,21,,,194032
146392,3/10/1943,1943,MTO,USA,12 AF,,B17,,,,,,,23112,TUNISIA,LA MARSA,AIRDROME,AIR FIELDS AND AIRDROMES,1,33.7,10.68,245,,,,,,,,,,,,,,,,,,,21,,21,,,194035
146393,3/10/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15234,TUNISIA,GAFSA,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,34.4,8.75,65,10,10,10,,,,,,,,,,,,,,,,11,,11,,,93370
146394,3/10/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15234,TUNISIA,GAFSA,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,34.4,8.75,65,10,10,10,,,,,,,,,,,,,,,,11,,11,,,194033
146395,3/10/1943,1943,MTO,USA,12 AF,,B26,,,,,,,15234,TUNISIA,GAFSA,TROOP CONCENTRATION,TROOP CONCENTRATIONS,1,34.4,8.75,65,10,10,10,,,,,,,,,,,,,,,,11,,11,,,194034
146396,3/10/1943,1943,CBI,USA,10 AF,IATF (9 BS),B24,,1,GAYA,INDIA,24.74444,84.951111,,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,,,16.849926,96.209541,,5,5,5,,,,,,,26000,13,,,,0,,,,0,26000,13,,,53
146397,3/10/1943,1943,CBI,USA,10 AF,IATF (492 BS),B24,,1,BISHINUPUR,INDIA,23.08,87.32,,BURMA,MINGALADON,AIRDROME,,,16.907305,96.133222,,4,4,4,,,,,,,18000,9,,,,0,,,,0,18000,9,,,54
146398,3/10/1943,1943,CBI,USA,10 AF,IATF (490 BS),B25,,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,,BURMA,GOKTEIK VIADUCT,RR BRIDGE,,,22.343056,96.859722,,4,4,4,,,,,,,12000,6,,,,0,,,,0,12000,6,,,33
4404,3/11/1943,1943,PTO,USA,7 AF,530 BS,B24,,6,,,,,,BISMARK ARCHIPELAGO,BIMA,UNIDETIFIED TARGET,,1,-3.85,143.4166667,100,,3,,,,,,,250 LB GP (GP-M57),,2,,,,,,,,,,2,,,513
88038,3/11/1943,1943,PTO,USA,7 AF,531 BS,B24,,1,,,,,,BISMARK ARCHIPELAGO,BIMA,TOWN,,1,-3.85,143.4166667,163,,2,,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,,,,,,3,,,516
88066,3/11/1943,1943,PTO,USA,7 AF,528 BS,B24,,1,,,,,,BISMARK ARCHIPELAGO,BIMA,TOWN,,1,-3.85,143.4166667,155,,4,,,,,,,100 LB GP (GP-M30),,6,,,,,,,,,,6,,,515
146399,3/11/1943,1943,PTO,USA,5 AF,89 S,A20,,10,,,,,,NEW GUINEA,GUADAGASAL,AREA,,1,-7.25,147.0833333,10,,3,,,,,,20,100 LB GP (GP-M30),,1,,,,,,,,,,1,,,8202
146400,3/11/1943,1943,CBI,USA,10 AF,490 BS,B25,,1,,,,,,BURMA,MYITNGE,BRIDGE,,1,21.85,96.06666667,150,,7,,,,,,4,500 LB GP (GP-M43/M64),,1,,,,,,,,,,1,,,34856
146704,3/11/1943,1943,CBI,USA,10 AF,490 BS,B25,,1,,,,,,BURMA,MYITNGE,BRIDGE,,1,21.85,96.06666667,,,,,,,,,0,1000 LB GP (GP-M44/M65),,9,,,,,,,,,,9,,,34855
146705,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,2360,GERMANY,BADEN BADEN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.75,8.23,,23,23,23,,,,,,,,56,,,,,,,,,,56,,,291653
146706,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,136,,,,,,,,,,136,,,291654
146707,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,10,,,,,,,,,,10,,,291655
146708,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,260,,,,351,,,,,,611,,,291656
146709,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,9,,,,,,,,,,9,,,291657
146710,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,16,,,,,,,,,,16,,,291658
146711,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,4,,,,6,,,,,,10,,,291659
146712,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,,,,,,,,,,,1,,,,,,,,,,1,,,291660
146713,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,,48.78,9.18,150,11,11,11,,,,,,,,4,,,,4,,,,,,8,,,291661
146714,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,42357,GERMANY,STUTTGART,CITY AREA,CITIES TOWNS AND URBAN AREAS,2,48.78,9.18,150,68,68,68,,,,,,,,8,,,,101,,,,,,109,,,291662
146715,3/11/1943,1943,ETO,GREAT BRITAIN,RAF,,WELL,,,,,,,47059,GERMANY,WESTERLAND,AIRODROME,AIR FIELDS AND AIRDROMES,,54.87,8.33,,1,1,1,,,,,,,,2,,,,,,,,,,2,,,291664
146716,3/11/1943,1943,MTO,USA,8 AF,,B26,,,,,,,44333,TUNISIA,UNIDENTIFIED,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,,,55,6,6,6,,,,,,,,9,,,,,,,,,,9,,,194036
146717,3/11/1943,1943,MTO,USA,8 AF,,B26,,,,,,,44333,TUNISIA,UNIDENTIFIED,UNIDENTIFIED TARGET,UNIDENTIFIED TARGETS,1,,,55,6,6,6,,,,,,,,9,,,,,,,,,,9,,,291663
146718,3/11/1943,1943,CBI,USA,10 AF,IATF (490 BS),B25,,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,,BURMA,MYITNGE BRIDGE,BRIDGE,,,21.876687,95.996137,,7,7,7,,,,,,,18000,9,,,,0,,,,0,18000,9,,,34
88023,3/12/1943,1943,PTO,USA,7 AF,529 BS,B24,,1,,,,,,BISMARK ARCHIPELAGO,BIMA,WATERFRONT INSTALL,,1,-3.85,143.4166667,160,,5,,,,,,40,100 LB GP (GP-M30),,2,,,,,,,,,,2,,,520
88034,3/12/1943,1943,PTO,USA,7 AF,531 BS,B24,,1,,,,,,BISMARK ARCHIPELAGO,BIMA,TOWN,,1,-3.85,143.4166667,163,,3,,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,,,,,,5,,,517
88065,3/12/1943,1943,PTO,USA,7 AF,529 BS,B24,,1,,,,,,BISMARK ARCHIPELAGO,BIMA,WATERFRONT INSTALL,,1,-3.85,143.4166667,160,,1,,,,,,,100 LB GP (GP-M30),,7,,,,,,,,,,7,,,519
145162,3/12/1943,1943,PTO,USA,7 AF,403 BS,B17,,12,,,,,,BISMARK ARCHIPELAGO,BISMARCK,UNIDENTIFIED TARGET,,1,-4,149,70,,1,,,,,,4,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,522
145163,3/12/1943,1943,PTO,USA,7 AF,403 BS,B17,,12,,,,,,BISMARK ARCHIPELAGO,BISMARCK,UNIDENTIFIED TARGET,,1,-4,149,70,,1,,,,,,4,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,524
145164,3/12/1943,1943,PTO,USA,7 AF,403 BS,B17,,12,,,,,,BISMARK ARCHIPELAGO,BISMARCK,UNIDENTIFIED TARGET,,1,-4,149,60,,1,,,,,,4,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,523
146720,3/12/1943,1943,PTO,USA,5 AF,319 BS,B24,,1,,,,,,CELEBES ISLANDS,AMBON,HARBOR,,1,-3.700432,128.17547,90,,3,,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,,,,,,5,,,3854
146721,3/12/1943,1943,PTO,USA,5 AF,89 S,A20,,10,,,,,,NEW GUINEA,GUADAGASAL,AREA,,1,-7.25,147.0833333,10,,3,,,,,,20,100 LB GP (GP-M30),,1,,,,,,,,,,1,,,8203
146725,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,8,,,,,,,,,,8,,,291667
146726,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,1,,,,,,,,,,1,,,291668
146727,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,,,,,,,,,,,,,,291669
146728,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,2,,,,,,,,,,2,,,291670
146729,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,17,17,17,,,,,,,,4,,,,11,,,,,,15,,,291671
146730,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,,,,,5,,,,,,5,,,291677
146731,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,6,6,6,,,,,,,,3,,,,1,,,,,,4,,,291678
146732,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,BUILDINGS,CITIES TOWNS AND URBAN AREAS,,51.43,7,155,,,,,,,,,,,14,,,,2,,,,,,16,,,291679
146733,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,16227,GERMANY,GLADBACH,CITY AREA,CITIES TOWNS AND URBAN AREAS,,50.77,6.63,,1,1,1,,,,,,,,2,,,,1,,,,,,3,,,291680
146734,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.43,7,280,,,,,,,,,,,1,,,,,,,,,,1,,,194042
146735,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.43,7,280,9,9,9,,,,,,,,1,,,,,,,,,,1,,,194044
146736,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,240,,,,,,,,,,,10,,,,,,,,,,10,,,158939
146737,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,239,,,,,,,,,,,3,,,,,,,,,,3,,,158933
146738,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,239,,,,,,,,,,,10,,,,,,,,,,10,,,158934
146739,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,239,,,,,,,,,,,8,,,,,,,,,,8,,,158935
146740,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,239,,,,,,,,,,,10,,,,,,,,,,10,,,158937
146741,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,233,,,,,,,,,,,8,,,,,,,,,,8,,,158941
146742,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,230,,,,,,,,,,,8,,,,,,,,,,8,,,158946
146743,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,230,,,,,,,,,,,13,,,,,,,,,,13,,,158947
146744,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,220,,,,,,,,,,,13,,,,,,,,,,13,,,158944
146745,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,210,,,,,,,,,,,10,,,,,,,,,,10,,,158932
146746,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,210,,,,,,,,,,,13,,,,,,,,,,13,,,158936
146747,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,210,,,,,,,,,,,10,,,,,,,,,,10,,,158942
146748,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,210,,,,,,,,,,,15,,,,,,,,,,15,,,158945
146749,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,208,,,,,,,,,,,10,,,,,,,,,,10,,,158931
146750,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,208,,,,,,,,,,,13,,,,,,,,,,13,,,158938
146751,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,205,,,,,,,,,,,8,,,,,,,,,,8,,,158943
146752,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.43,7,155,,,,,,,,,,,3,,,,79,,,,,,82,,,194040
146753,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,1,51.43,7,155,25,25,25,,,,,,,,30,,,,26,,,,,,56,,,194045
146754,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS,,51.43,7,155,,,,,,,,,,,105,,,,,,,,,,105,,,291672
146755,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS,,51.43,7,155,,,,,,,,,,,25,,,,,,,,,,25,,,291673
146756,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS,,51.43,7,155,,,,,,,,,,,2,,,,,,,,,,2,,,291674
146757,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS,,51.43,7,155,,,,,,,,,,,32,,,,367,,,,,,399,,,291675
146758,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,13122,GERMANY,ESSEN,STEEL ARM WKS OF FRIED,ARMAMENT AND ORDNANCE PLANTS,2,51.43,7,155,50,50,50,,,,,,,,280,,,,112,,,,,,392,,,291676
146759,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.43,7,150,,,,,,,,,,,1,,,,,,,,,,1,,,194041
146760,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,13122,GERMANY,ESSEN,BLAST FURNACES,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,51.43,7,150,,,,,,,,,,,77,,,,,,,,,,77,,,194043
146761,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,HVY,,,,,,,11322,GERMANY,DORSTEN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.65,6.97,,,,,,,,,,,,,,,,3,,,,,,3,,,291665
146762,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,11322,GERMANY,DORSTEN,CITY AREA,CITIES TOWNS AND URBAN AREAS,,51.65,6.97,,1,1,1,,,,,,,,2,,,,,,,,,,2,,,291666
146763,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,LGT,,,,,,,24903,BELGIUM,LIEGE,STEEL WORK,"""IRON AND STEEL PRODUCTION FACILITIES,  BLAST FURNACES,  BOILER SHOPS,  FORGES,  FOUNDRIES, STEEL WORKS,  ROLLING-MILLS """,,50.63,5.58,,11,11,11,,,,,,,,11,,,,,,,,,,11,,,194039
146764,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,31570,GERMANY,OBERHAUSEN,TOWN AREA,CITIES TOWNS AND URBAN AREAS,,48.39,10.88,,,,,,,,,,,,,,,,1,,,,,,1,,,291681
146765,3/12/1943,1943,ETO,GREAT BRITAIN,RAF,,MED,,,,,,,31570,GERMANY,OBERHAUSEN,TOWN AREA,CITIES TOWNS AND URBAN AREAS,,48.39,10.88,,1,1,1,,,,,,,,,,,,,,,,,,,,,291682
146766,3/12/1943,1943,ETO,,,,B17,,,,,,,37213,FRANCE,ROUEN,,"""RR INSTALLATIONS,  TRACKS,  MARSHALLING YARDS,  AND STATIONS""",1,49.43,1.08,,,,,,,,,,,,5,,,,,,,,,,5,,,158940
146767,3/12/1943,1943,MTO,USA,12 AF,,B26,,,,,,,12549,TUNISIA,ENFIDAVILLE,R R BRIDGE,BRIDGES,1,36.08,10.45,50,15,15,15,,,,,,,,21,,,,,,,,,,21,,,93371
146768,3/12/1943,1943,MTO,USA,12 AF,,B26,,,,,,,12549,TUNISIA,ENFIDAVILLE,R R BRIDGE,BRIDGES,1,36.08,10.45,50,15,15,15,,,,,,,,21,,,,,,,,,,21,,,194037
146769,3/12/1943,1943,,USA,15 AF,,B25,,,,,,,44333,UNKNOWN OR NOT INDICATED,UNKNOWN,TUGS BARGES AND SAMPAN,"""TUGS,  BARGES,  AND SAMPANS  """,1,,,,15,15,15,,,,,,,,23,,,,,,,,,,23,,,93372
146770,3/12/1943,1943,,USA,15 AF,,B25,,,,,,,44333,UNKNOWN OR NOT INDICATED,UNKNOWN,TUGS BARGES AND SAMPAN,"""TUGS,  BARGES,  AND SAMPANS  """,1,,,,15,15,15,,,,,,,,23,,,,,,,,,,23,,,194038
146771,3/12/1943,1943,CBI,USA,10 AF,IATF (436 BS),B24,,1,BISHINUPUR,INDIA,23.08,87.32,,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,,,16.849926,96.209541,,6,6,6,,,,,,,30000,15,,,,0,,,,0,30000,15,,,55
145503,3/13/1943,1943,PTO,USA,7 AF,403 BS,B17,,12,,,,,,BISMARK ARCHIPELAGO,BISMARCK,UNIDENTIFIED TARGET,,1,-4,149,70,,1,,,,,,4,1000 LB GP (GP-M44/M65),,2,,,,,,,,,,2,,,525
146774,3/13/1943,1943,PTO,USA,5 AF,63 BS,B17,,1,,,,,,NEW GUINEA,WEWAK,UNIDENTIFIED TARGET,,2,-3.583333333,143.6666667,,,,,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,,,,,,4,,,12546
146775,3/13/1943,1943,PTO,USA,5 AF,63 BS,B17,,12,,,,,,NEW GUINEA,WEWAK,UNIDENTIFIED TARGET,,1,-3.583333333,143.6666667,,,1,,,,,,16,1000 LB GP (GP-M44/M65),,8,,,,,,,,,,8,,,12545
146776,3/13/1943,1943,PTO,USA,5 AF,319 BS,B24,,6,,,,,,NEW GUINEA,NEW GUINEA,UNIDENTIFIED TARGET,,1,-5,140,45,,1,,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,,,,,,2,,,10731
146778,3/13/1943,1943,MTO,GREAT BRITAIN,RAF,178 SQDN,LIB,,,,,,,,GREECE,NAPLES,,,,40.84,14.28,,6,4,4,,,,,0,1000 LB GP (GP-M44/M65),,,,,,0,,,,0,,0,,,698922
